Reservoir_name,Basin,subbasin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2024-06-02,2024,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2024-06-03,2024,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2024-06-07,2024,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2024-06-10,2024,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2024-06-13,2024,06,830,2.615,0.319,756.64
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2024-06-19,2024,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2024-06-21,2024,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2024-06-28,2024,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2024-06-01,2024,06,830,2.615,0.138,747.6
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2024-06-11,2024,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2024-06-12,2024,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2024-06-17,2024,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2024-06-20,2024,06,830,2.615,0.478,763.49
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2024-06-08,2024,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2024-06-09,2024,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2024-06-15,2024,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2024-06-18,2024,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2024-06-22,2024,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2024-06-23,2024,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2024-06-25,2024,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2024-06-29,2024,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2024-06-30,2024,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2024-06-04,2024,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2024-06-05,2024,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2024-06-14,2024,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2024-06-16,2024,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2024-06-26,2024,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2024-06-27,2024,06,830,2.615,0.621,769.49
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2024-06-06,2024,06,830,2.615,0.214,751.4
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2024-06-24,2024,06,830,2.615,NA,NA
