Reservoir_name,Basin,subbasin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-11-09,2020,11,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-11-11,2020,11,830,2.615,2.406,824.96
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-11-17,2020,11,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-11-20,2020,11,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-11-21,2020,11,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-11-26,2020,11,830,2.615,2.303,822.37
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-11-01,2020,11,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-11-05,2020,11,830,2.615,2.461,826.2
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-11-08,2020,11,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-11-10,2020,11,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-11-13,2020,11,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-11-14,2020,11,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-11-02,2020,11,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-11-04,2020,11,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-11-15,2020,11,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-11-23,2020,11,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-11-25,2020,11,830,2.615,2.303,822.37
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-11-27,2020,11,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-11-03,2020,11,830,2.615,2.461,826.2
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-11-06,2020,11,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-11-07,2020,11,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-11-12,2020,11,830,2.615,2.406,824.96
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-11-24,2020,11,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-11-16,2020,11,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-11-18,2020,11,830,2.615,2.389,823.7
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-11-19,2020,11,830,2.615,2.359,823.7
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-11-22,2020,11,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-11-28,2020,11,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-11-29,2020,11,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-11-30,2020,11,830,2.615,NA,NA
