Reservoir_name,Basin,subbasin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-02-02,2021,02,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-02-04,2021,02,830,2.615,1.283,793.55
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-02-18,2021,02,830,2.615,1.013,784.36
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-02-19,2021,02,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-02-25,2021,02,830,2.615,0.87,779.19
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-02-01,2021,02,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-02-07,2021,02,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-02-10,2021,02,830,2.615,1.157,789.36
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-02-12,2021,02,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-02-14,2021,02,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-02-15,2021,02,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-02-26,2021,02,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-02-27,2021,02,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-02-05,2021,02,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-02-08,2021,02,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-02-11,2021,02,830,2.615,1.1565,789.36
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-02-13,2021,02,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-02-20,2021,02,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-02-23,2021,02,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-02-28,2021,02,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-02-06,2021,02,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-02-17,2021,02,830,2.615,1.013,784.36
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-02-22,2021,02,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-02-03,2021,02,830,2.615,1.283,793.55
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-02-09,2021,02,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-02-16,2021,02,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-02-21,2021,02,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-02-24,2021,02,830,2.615,0.87,779.19
