Reservoir_name,Basin,subbasin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-11-07,2019,11,830,2.615,2.419,825.25
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-11-20,2019,11,830,2.615,2.324,822.98
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-11-24,2019,11,830,2.615,2.295,822.28
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-11-26,2019,11,830,2.615,2.279,821.81
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-11-27,2019,11,830,2.615,2.266,821.58
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-11-29,2019,11,830,2.615,2.254,821.19
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-11-05,2019,11,830,2.615,2.427,825.41
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-11-06,2019,11,830,2.615,2.419,825.29
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-11-09,2019,11,830,2.615,2.406,824.92
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-11-12,2019,11,830,2.615,2.386,824.45
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-11-13,2019,11,830,2.615,2.423,824.3
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-11-22,2019,11,830,2.615,2.311,822.64
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-11-30,2019,11,830,2.615,2.242,820.91
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-11-08,2019,11,830,2.615,2.411,825.03
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-11-15,2019,11,830,2.615,2.365,823.98
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-11-23,2019,11,830,2.615,2.303,822.44
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-11-28,2019,11,830,2.615,2.254,821.19
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-11-10,2019,11,830,2.615,2.398,824.76
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-11-11,2019,11,830,2.615,2.394,824.6
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-11-14,2019,11,830,2.615,2.373,824.14
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-11-16,2019,11,830,2.615,2.357,823.79
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-11-17,2019,11,830,2.615,2.353,823.61
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-11-18,2019,11,830,2.615,2.344,823.42
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-11-21,2019,11,830,2.615,2.32,822.82
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-11-25,2019,11,830,2.615,2.287,822.06
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-11-01,2019,11,830,2.615,2.448,825.9
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-11-02,2019,11,830,2.615,2.44,825.76
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-11-03,2019,11,830,2.615,2.435,825.66
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-11-04,2019,11,830,2.615,2.432,825.55
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-11-19,2019,11,830,2.615,2.336,823.23
