Reservoir_name,Basin,subbasin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-11-01,2018,11,830,2.615,2.474,826.45
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-11-03,2018,11,830,2.615,2.461,826.15
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-11-04,2018,11,830,2.615,2.473,826
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-11-05,2018,11,830,2.615,2.448,825.9
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-11-13,2018,11,830,2.615,2.406,824.9
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-11-20,2018,11,830,2.615,2.361,823.8
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-11-21,2018,11,830,2.615,2.357,823.65
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-11-29,2018,11,830,2.615,2.295,822.15
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-11-10,2018,11,830,2.615,2.423,825.3
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-11-16,2018,11,830,2.615,2.386,824.4
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-11-22,2018,11,830,2.615,2.348,823.45
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-11-26,2018,11,830,2.615,2.317,822.7
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-11-27,2018,11,830,2.615,2.311,822.55
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-11-28,2018,11,830,2.615,2.303,822.35
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-11-11,2018,11,830,2.615,2.419,825.15
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-11-12,2018,11,830,2.615,2.415,825.05
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-11-14,2018,11,830,2.615,2.398,824.7
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-11-18,2018,11,830,2.615,2.373,824.05
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-11-30,2018,11,830,2.615,2.287,821.95
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-11-02,2018,11,830,2.615,2.465,826.25
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-11-08,2018,11,830,2.615,2.435,825.6
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-11-15,2018,11,830,2.615,2.394,824.55
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-11-17,2018,11,830,2.615,2.382,824.25
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-11-23,2018,11,830,2.615,2.34,823.25
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-11-24,2018,11,830,2.615,2.332,823.05
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-11-06,2018,11,830,2.615,2.44,825.8
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-11-07,2018,11,830,2.615,2.44,825.65
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-11-09,2018,11,830,2.615,2.432,825.5
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-11-19,2018,11,830,2.615,2.269,823.95
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-11-25,2018,11,830,2.615,2.324,822.9
