Reservoir_name,Basin,subbasin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-04-04,2020,04,830,2.615,0.744,774.48
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-04-12,2020,04,830,2.615,0.708,773
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-04-14,2020,04,830,2.615,0.698,772.59
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-04-16,2020,04,830,2.615,0.691,772.29
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-04-17,2020,04,830,2.615,0.686,772.1
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-04-20,2020,04,830,2.615,0.668,771.48
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-04-28,2020,04,830,2.615,0.619,769.44
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-04-01,2020,04,830,2.615,0.757,774.9
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-04-05,2020,04,830,2.615,0.742,774.35
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-04-06,2020,04,830,2.615,0.739,774.22
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-04-08,2020,04,830,2.615,0.729,773.85
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-04-09,2020,04,830,2.615,0.726,773.69
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-04-11,2020,04,830,2.615,0.716,773.29
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-04-23,2020,04,830,2.615,0.648,770.65
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-04-25,2020,04,830,2.615,0.638,770.24
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-04-13,2020,04,830,2.615,0.701,772.75
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-04-15,2020,04,830,2.615,0.693,772.45
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-04-18,2020,04,830,2.615,0.678,771.86
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-04-24,2020,04,830,2.615,0.643,770.39
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-04-26,2020,04,830,2.615,0.633,770.01
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-04-27,2020,04,830,2.615,0.626,769.72
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-04-29,2020,04,830,2.615,0.611,769.18
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-04-02,2020,04,830,2.615,0.754,774.79
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-04-03,2020,04,830,2.615,0.749,774.65
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-04-07,2020,04,830,2.615,0.734,774.03
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-04-10,2020,04,830,2.615,0.719,773.48
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-04-19,2020,04,830,2.615,0.676,771.7
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-04-21,2020,04,830,2.615,0.663,771.21
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-04-22,2020,04,830,2.615,0.656,770.95
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2020-04-30,2020,04,830,2.615,0.606,768.91
