Reservoir_name,Basin,subbasin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-03-06,2018,03,830,2.615,0.886,779.8
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-03-12,2018,03,830,2.615,0.804,776.7
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-03-20,2018,03,830,2.615,0.691,772.25
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-03-22,2018,03,830,2.615,0.663,771.15
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-03-25,2018,03,830,2.615,0.614,769.2
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-03-28,2018,03,830,2.615,0.575,767.65
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-03-05,2018,03,830,2.615,0.9,780.3
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-03-10,2018,03,830,2.615,0.833,777.75
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-03-14,2018,03,830,2.615,0.777,775.65
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-03-21,2018,03,830,2.615,0.676,771.65
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-03-26,2018,03,830,2.615,0.602,768.7
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-03-27,2018,03,830,2.615,0.589,768.2
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-03-31,2018,03,830,2.615,0.539,766.05
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-03-02,2018,03,830,2.615,0.943,781.9
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-03-03,2018,03,830,2.615,0.93,781.4
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-03-07,2018,03,830,2.615,0.886,779.8
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-03-08,2018,03,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-03-09,2018,03,830,2.615,0.843,778.15
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-03-13,2018,03,830,2.615,0.791,776.2
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-03-16,2018,03,830,2.615,0.749,774.6
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-03-18,2018,03,830,2.615,0.721,773.5
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-03-24,2018,03,830,2.615,0.631,769.85
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-03-29,2018,03,830,2.615,0.563,767.1
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-03-30,2018,03,830,2.615,0.549,766.55
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-03-01,2018,03,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-03-04,2018,03,830,2.615,0.916,780.85
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-03-11,2018,03,830,2.615,0.82,777.25
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-03-19,2018,03,830,2.615,0.706,772.9
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-03-23,2018,03,830,2.615,0.643,770.4
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-03-15,2018,03,830,2.615,0.762,775.1
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-03-17,2018,03,830,2.615,0.736,774.1
