Reservoir_name,Basin,subbasin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-06-02,2019,06,830,2.615,0.066,743.95
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-06-06,2019,06,830,2.615,0.062,743.82
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-06-12,2019,06,830,2.615,0.051,743.16
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-06-26,2019,06,830,2.615,0.036,742.35
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-06-04,2019,06,830,2.615,0.066,744.02
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-06-10,2019,06,830,2.615,0.028,743.02
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-06-15,2019,06,830,2.615,0.049,743.08
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-06-18,2019,06,830,2.615,0.03,742.08
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-06-19,2019,06,830,2.615,0.03,742.08
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-06-23,2019,06,830,2.615,0.017,741.39
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-06-24,2019,06,830,2.615,0.013,741.22
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-06-29,2019,06,830,2.615,0.051,743.18
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-06-05,2019,06,830,2.615,0.064,743.93
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-06-09,2019,06,830,2.615,0.049,743.05
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-06-17,2019,06,830,2.615,0.045,742.86
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-06-20,2019,06,830,2.615,0.025,741.82
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-06-21,2019,06,830,2.615,0.019,741.54
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-06-27,2019,06,830,2.615,0.045,742.88
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-06-30,2019,06,830,2.615,0.059,743.62
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-06-07,2019,06,830,2.615,0.062,743.75
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-06-11,2019,06,830,2.615,0.049,743.08
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-06-13,2019,06,830,2.615,0.061,743.67
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-06-14,2019,06,830,2.615,0.051,743.23
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-06-22,2019,06,830,2.615,0.021,741.55
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-06-01,2019,06,830,2.615,0.07,744.14
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-06-03,2019,06,830,2.615,0.066,744
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-06-08,2019,06,830,2.615,0.053,743.25
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-06-16,2019,06,830,2.615,0.045,743.04
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-06-25,2019,06,830,2.615,0.021,741.62
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2019-06-28,2019,06,830,2.615,0.09,743.09
