Reservoir_name,Basin,subbasin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-09-01,2018,09,830,2.615,2.214,820.15
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-09-03,2018,09,830,2.615,2.234,820.65
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-09-12,2018,09,830,2.615,2.283,821.9
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-09-25,2018,09,830,2.615,2.435,825.6
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-09-26,2018,09,830,2.615,2.44,825.7
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-09-27,2018,09,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-09-05,2018,09,830,2.615,2.242,820.9
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-09-07,2018,09,830,2.615,2.242,820.85
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-09-11,2018,09,830,2.615,2.266,821.45
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-09-16,2018,09,830,2.615,2.365,823.85
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-09-21,2018,09,830,2.615,2.406,824.9
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-09-23,2018,09,830,2.615,2.423,825.3
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-09-24,2018,09,830,2.615,2.432,825.45
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-09-28,2018,09,830,2.615,2.473,826
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-09-29,2018,09,830,2.615,2.461,826.15
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-09-02,2018,09,830,2.615,2.218,820.3
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-09-08,2018,09,830,2.615,2.234,820.7
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-09-17,2018,09,830,2.615,2.377,824.2
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-09-18,2018,09,830,2.615,2.39,824.45
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-09-22,2018,09,830,2.615,2.419,825.15
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-09-30,2018,09,830,2.615,2.469,826.35
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-09-04,2018,09,830,2.615,2.238,820.8
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-09-06,2018,09,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-09-10,2018,09,830,2.615,2.246,820.95
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-09-13,2018,09,830,2.615,2.311,822.55
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-09-14,2018,09,830,2.615,2.34,823.25
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-09-19,2018,09,830,2.615,2.402,824.75
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-09-20,2018,09,830,2.615,2.402,824.8
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-09-09,2018,09,830,2.615,2.234,820.7
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-09-15,2018,09,830,2.615,2.357,823.7
