Reservoir_name,Basin,subbasin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-01-02,2018,01,830,2.615,1.779,808.55
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-01-04,2018,01,830,2.615,1.748,807.65
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-01-06,2018,01,830,2.615,1.716,806.75
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-01-08,2018,01,830,2.615,1.682,805.8
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-01-10,2018,01,830,2.615,1.647,804.8
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-01-13,2018,01,830,2.615,1.597,803.3
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-01-14,2018,01,830,2.615,1.58,802.8
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-01-17,2018,01,830,2.615,1.533,801.4
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-01-21,2018,01,830,2.615,1.478,799.65
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-01-24,2018,01,830,2.615,1.439,798.45
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-01-25,2018,01,830,2.615,1.426,798.05
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-01-27,2018,01,830,2.615,1.397,797.2
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-01-29,2018,01,830,2.615,1.372,796.35
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-01-31,2018,01,830,2.615,1.347,795.55
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-01-12,2018,01,830,2.615,1.614,803.8
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-01-01,2018,01,830,2.615,1.793,809
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-01-05,2018,01,830,2.615,1.73,807.2
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-01-07,2018,01,830,2.615,1.702,806.35
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-01-11,2018,01,830,2.615,1.634,804.35
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-01-16,2018,01,830,2.615,1.55,801.9
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-01-19,2018,01,830,2.615,1.5,800.4
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-01-22,2018,01,830,2.615,1.465,799.25
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-01-26,2018,01,830,2.615,1.413,797.65
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-01-30,2018,01,830,2.615,1.359,795.95
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-01-03,2018,01,830,2.615,1.762,808.1
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-01-15,2018,01,830,2.615,1.567,802.35
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-01-20,2018,01,830,2.615,1.487,800
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-01-09,2018,01,830,2.615,1.665,805.3
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-01-18,2018,01,830,2.615,1.517,800.95
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-01-23,2018,01,830,2.615,1.452,798.85
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2018-01-28,2018,01,830,2.615,1.384,796.8
