Reservoir_name,Basin,subbasin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-06-02,2021,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-06-16,2021,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-06-19,2021,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-06-24,2021,06,830,2.615,0.274,754.3
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-06-25,2021,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-06-27,2021,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-06-04,2021,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-06-06,2021,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-06-09,2021,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-06-11,2021,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-06-21,2021,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-06-26,2021,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-06-13,2021,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-06-15,2021,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-06-18,2021,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-06-22,2021,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-06-29,2021,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-06-01,2021,06,830,2.615,0.066,744
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-06-03,2021,06,830,2.615,0.051,743.2
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-06-05,2021,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-06-08,2021,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-06-14,2021,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-06-17,2021,06,830,2.615,0.103,745.9
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-06-07,2021,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-06-10,2021,06,830,2.615,0.052,743.25
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-06-12,2021,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-06-20,2021,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-06-23,2021,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-06-28,2021,06,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-06-30,2021,06,830,2.615,NA,NA
