Reservoir_name,Basin,subbasin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-01-05,2021,01,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-01-11,2021,01,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-01-19,2021,01,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-01-30,2021,01,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-01-06,2021,01,830,2.615,1.675,805.6
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-01-08,2021,01,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-01-10,2021,01,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-01-12,2021,01,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-01-14,2021,01,830,2.615,1.585,802.95
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-01-16,2021,01,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-01-20,2021,01,830,2.615,1.5,800.4
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-01-23,2021,01,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-01-27,2021,01,830,2.615,1.398,797.22
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-01-31,2021,01,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-01-02,2021,01,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-01-03,2021,01,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-01-07,2021,01,830,2.615,1.675,805.6
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-01-22,2021,01,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-01-28,2021,01,830,2.615,1.398,797.22
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-01-13,2021,01,830,2.615,1.585,802.95
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-01-18,2021,01,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-01-24,2021,01,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-01-29,2021,01,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-01-01,2021,01,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-01-04,2021,01,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-01-09,2021,01,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-01-15,2021,01,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-01-17,2021,01,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-01-21,2021,01,830,2.615,1.5,800.4
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-01-25,2021,01,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,NA,CWC,30.43921006,78.45546181,2021-01-26,2021,01,830,2.615,NA,NA
